Lch,Wch,Tch,Tox1,Tox2,Ion_N,Ioff_N,Vth_N,SS_N,Ion_P,Ioff_P,Vth_P,SS_P
18.52,28.08,5.01,1.18,1.57,2.43786785796505e-5,9.55022289224296e-11,0.2239360912018172,66.0440181538261,1.59465511760363e-5,5.57006457384852e-11,-0.2456794963285306,70.24342971448469
23.06,59.86,6.93,1.16,2.09,5.36303209385777e-5,3.20043298692773e-10,0.1840897414898963,69.5854663422663,3.61749709567461e-5,1.82733202980597e-10,-0.2001987099340153,70.17554940312101
27.35,75.72,6.98,0.49,1.91,8.45363000539658e-5,1.18459266153824e-10,0.196328598101011,61.35356874079209,-999.0,-999.0,-999.0,-999.0
26.73,57.13,4.26,1.05,2.2,4.26209680735422e-5,5.4013649239547e-11,0.232672895378281,61.43025080847231,2.67514736118565e-5,2.82014177830438e-11,-0.2478047128108541,68.6642150941513
23.56,36.29,4.47,1.13,2.12,3.1084994476748e-5,5.02876082322302e-11,0.2411048207847073,68.75220211787669,-999.0,-999.0,-999.0,-999.0
29.47,31.94,7.26,0.47,1.74,4.0574181901758e-5,4.12688447232885e-11,0.2412882032256599,68.28170539104428,2.49083855463341e-5,2.05496918051913e-11,-0.2513527618276173,68.5908712474716
15.59,59.09,5.11,0.8,2.05,6.06122158885452e-5,3.73172712067841e-10,0.181485338920444,69.5297532943431,3.91460805338585e-5,2.32128095689808e-10,-0.1939232879154836,70.1986307668437
34.82,42.55,6.1,0.99,2.11,3.74142513189547e-5,3.86022191199759e-11,0.2419840791129601,68.3880745747806,2.20094861582193e-5,1.928244727586e-11,-0.2519594730432382,68.7879847642719
20.43,39.12,5.94,0.31,2.1,4.73776411003679e-5,8.07795578292158e-11,0.2154975221908064,58.38549142319,2.97174339552573e-5,4.24110029315924e-11,-0.2434619385224019,68.71267954730298
23.96,35.72,7.37,0.83,2.05,3.99209001195419e-5,1.16339788255903e-10,0.2082311413757687,65.07554286284689,2.61040229454332e-5,6.5251583086015e-11,-0.2416479913931458,69.065725817796
31.91,77.39,4.92,0.46,1.82,8.3974093610801e-5,5.29830226507942e-11,0.2241333901908803,53.3493207229237,5.06254709887663e-5,2.59603943295497e-11,-0.2453562893172117,67.58304378354471
15.79,16.19,4.36,0.97,1.57,1.77251915864207e-5,3.78529397108398e-11,0.2468775733855691,70.4136709803784,1.08966104181741e-5,2.39895690949038e-11,-0.2577808930247214,72.28614301505279
31.96,59.63,6.85,0.77,1.65,6.09392276356182e-5,6.97012467046931e-11,0.2162077578365066,54.89090627176549,3.91211493659893e-5,3.49156107192311e-11,-0.2451842600128975,68.4153052404522
31.96,17.36,5.84,0.6,1.81,2.19803338791411e-5,1.32545785649036e-11,0.2559542744331384,67.3373800306312,1.30278113842912e-5,6.48316950187588e-12,-0.2769711876588892,64.98516253518277
23.1,23.39,7.65,1.1,1.75,2.51957285171138e-5,9.48401134064648e-11,0.223977054937642,66.288922814541,-999.0,-999.0,-999.0,-999.0
28.66,27.09,4.72,0.64,2.01,2.63275011236133e-5,2.05755929101271e-11,0.2485995344591899,67.9827331044112,1.59150640364154e-5,1.04159041978839e-11,-0.2630042243574697,67.35543198387087
34.6,36.33,5.88,1.07,1.64,3.26059659080448e-5,3.034938682303e-11,0.2443338815184626,68.47154549556491,2.15722040411743e-5,1.55573174427869e-11,-0.2555481642764959,68.61152882175611
34.66,49.03,4.1,0.87,1.6,4.40071184792812e-5,2.51076401136649e-11,0.2440671388572522,67.5840305725012,2.85137754556691e-5,1.241745614172e-11,-0.2567796302236118,66.67931356558867
34.66,35.33,5.17,0.62,2.06,3.78040999752721e-5,2.32471032721066e-11,0.2462903586992878,67.8329255329285,2.42614349848219e-5,1.15817375786055e-11,-0.2583211966592621,66.39352141933183
30.14,70.99,7.02,0.98,2.19,6.17184296018994e-5,1.23256454741251e-10,0.1989968842305279,62.87497245027859,4.02914047963829e-5,6.25355283914833e-11,-0.2322790023891374,61.427701781064606
32.93,57.64,6.73,1.05,1.81,5.05001338993104e-5,6.95922145799199e-11,0.219032062690006,55.8084528387377,3.32635567008027e-5,3.49977792776341e-11,-0.2457913625346902,68.7048745286842
28.53,69.24,6.49,0.67,2.17,6.8613400512089e-5,1.00019631555809e-10,0.2026851171805377,60.00779546545018,4.3005954972544e-5,5.19049579341018e-11,-0.2333341923383488,59.34400093402448
21.67,60.4,7.32,0.52,1.67,7.65664530836405e-5,2.06315310112901e-10,0.1871124486878324,66.33372485493868,4.84406834461477e-5,1.13687808967614e-10,-0.2058855465599194,64.14787120238039
28.02,66.32,6.23,1.03,1.91,5.60568269519558e-5,1.07883651049579e-10,0.2029346135768622,61.7271477036653,3.65650723690243e-5,5.66725087205458e-11,-0.2331725197436754,59.4370026717507
16.03,69.47,6.81,0.24,2.12,9.91332214522742e-5,4.69537060709609e-10,0.1763594741671468,68.8702424278475,6.22108178305831e-5,2.74676080832665e-10,-0.1871110808792796,68.94301144365991
22.36,21.39,6.93,0.61,1.94,2.73602246121467e-5,4.83093362788477e-11,0.2419423606986596,69.0311524869196,1.73137675953197e-5,2.44306652646373e-11,-0.252668389497562,70.07233992784958
22.36,20.69,5.31,1.04,1.87,-999.0,-999.0,-999.0,-999.0,1.18392956096832e-5,1.84333704566791e-11,-0.2584368753533443,70.90670317705892
30.49,44.41,4.46,1.09,2.1,3.44254947862757e-5,3.38670129226407e-11,0.2430807999308457,68.31292608150649,2.19630448796295e-5,8.67473994757557e-12,-0.2531423062447428,58.52068223955412
16.05,48.7,7.07,0.93,1.71,9.89955777663591e-6,1.1299071695362e-9,0.1712171676853881,70.71402306933092,-999.0,-999.0,-999.0,-999.0
30.51,62.09,5.43,1.16,1.65,4.96281926658246e-5,6.32201557467696e-11,0.2226960891258572,53.57780024689879,3.23859399996187e-5,3.23159783468393e-11,-0.2463421903416833,68.6129253678521
33.51,72.52,7.92,1.08,1.56,6.50431145038639e-5,1.16379340166024e-10,0.2000745562212655,62.350523537197,4.29222486922437e-5,5.93512898800392e-11,-0.2300702412448239,56.8280872986279
19.1,44.73,6.17,0.92,1.56,4.51508506160454e-5,2.16066337712838e-10,0.1918306076510901,68.6749236994861,2.89845715762652e-5,1.24181340766526e-10,-0.2109715336740749,68.48343353491171
26.85,28.81,6.7,0.63,1.79,3.20539259769031e-5,4.07810615646359e-11,0.2290730271279438,51.74985696261081,1.97857271775874e-5,2.14981369402822e-11,-0.2520868501147919,69.21551336315362
16.46,59.94,6.84,0.57,1.85,7.71841111808808e-5,5.80298502930073e-10,0.1755740457687094,69.80157587531431,5.02513949085122e-5,3.46355833049919e-10,-0.1854753239982929,70.563452310251
26.79,48.36,7.8,0.97,2.17,4.62223649172468e-5,1.57505878158869e-10,0.1974323399725144,66.77210636066458,3.01371121884108e-5,4.61831799667746e-11,-0.2231802476463627,70.0496719067776
29.28,38.04,5.17,0.73,1.97,3.65927198000229e-5,3.43162071644368e-11,0.2427252639406524,68.23230908673631,2.27161364046433e-5,1.70070512510742e-11,-0.2536813576534716,68.27302358136141
33.68,31.79,7.56,0.2,1.86,5.19661144764272e-5,3.17111445097508e-11,0.2428267841331919,67.94905378342509,3.09308777406981e-5,1.55390079889481e-11,-0.2536097035439287,67.4744082693566
21.47,54.77,5.04,0.42,1.55,6.56930725714683e-5,6.92372090316068e-11,0.2153930767497477,54.0250462668731,3.91234866943316e-5,3.61042809569474e-11,-0.244616512638048,68.22530747588631
16.36,57.02,5.01,0.95,1.53,5.88352032514001e-5,2.76659937061027e-10,0.1858012367009274,68.76862706800812,3.84921050444607e-5,1.61981871210758e-10,-0.2014551836058009,68.691696356708
34.94,15.21,4.41,0.46,1.63,2.11583839544828e-5,7.30016711230968e-12,0.2698643544307031,62.975600207280216,8.96676269578684e-6,3.53277906057277e-12,-0.3000399248784419,57.738027688791576
17.11,31.4,7.9,1.16,1.88,3.53883298717308e-5,1.07074973544543e-9,0.17400438939677,72.41513010027168,2.41069349014635e-5,7.26706504459318e-10,-0.1834916567835478,74.98525010274692
19.42,33.6,5.47,0.95,1.64,3.20082095486281e-5,1.04461380484151e-10,0.2147829743602026,64.81238560112071,2.09387756327143e-5,3.11259834335296e-11,-0.2339925756762232,65.9482775976018
29.94,76.53,6.23,0.93,1.85,6.83243142208404e-5,9.81195135356639e-11,0.2034011777821632,59.68743038883292,-999.0,-999.0,-999.0,-999.0
19.57,34.5,5.93,0.72,1.83,3.63944175187646e-5,1.10196838381078e-10,0.2096460744595543,68.84513975167269,2.38323474629782e-5,6.06486338013139e-11,-0.2421716395302636,69.2141740992061
27.43,74.74,7.79,0.46,2.07,8.62559446743935e-5,1.48334499497823e-10,0.191692286061033,63.612522156666714,-999.0,-999.0,-999.0,-999.0
31.9,64.87,5.77,0.65,1.94,6.64301700058571e-5,5.78441931867303e-11,0.2226329574587712,52.1691210310041,4.18629747139886e-5,2.86668672922705e-11,-0.2462963218113192,68.11555642509009
31.9,21.24,4.11,0.38,1.74,2.49810581109029e-5,1.07264950489267e-11,0.2584831230877411,65.39519876895896,1.41174278938711e-5,5.19226567711865e-12,-0.2810324435252986,60.5135492525464
26.12,76.27,5.95,0.39,1.79,8.64874642242469e-5,9.04703389488897e-11,0.2214435619334604,77.57235556555992,5.2947923490973e-5,4.76433099075603e-11,-0.2326302866904357,58.44050497225051
25.77,54.1,5.04,0.81,2.05,5.40368424485372e-5,6.32524220352239e-11,0.223218302915653,53.6363495306571,3.02459139275569e-5,3.33158912815405e-11,-0.2460649563282543,68.59371716582969
18.93,26.01,5.19,1.18,1.75,-999.0,-999.0,-999.0,-999.0,1.51895435189688e-5,5.22178729215612e-11,-0.2466398925485135,70.58353473521962
18.85,16.3,5.67,0.48,1.56,1.91505161385526e-5,2.60948296321874e-11,0.2482971815837131,69.19297548634951,1.21789771843864e-5,1.36141365069508e-11,-0.2595104353101662,67.9352050231265
19.45,47.79,7.77,0.71,1.82,5.73012180087218e-5,4.37023976612006e-10,0.1800471681443025,70.2655526056495,3.56646995054729e-5,2.46341817861857e-10,-0.1935890329544252,71.19351834242529
27.21,42.23,4.16,0.35,2.02,3.99347941318534e-5,2.78259739388705e-11,0.2438890824608893,67.6822551430597,2.40566119725715e-5,1.40013164291732e-11,-0.2545680024120664,66.76029910691331
18.88,26.39,6.25,0.26,1.92,3.29347554186032e-5,5.88517117231601e-11,0.2356592192938114,64.4288251137499,2.14143756527441e-5,3.07614444765906e-11,-0.2481204037007288,69.1015128773079
18.88,49.67,4.9,1.17,2.12,4.11292894219982e-5,2.15245049778907e-10,0.1929804339276007,69.0777551194787,2.63849395787241e-5,1.24857665775754e-10,-0.2134813740405027,68.9427986357724
30.83,48.59,4.18,0.48,1.79,4.97753264927996e-5,2.79919836014345e-11,0.2467156693465356,70.79109396574171,2.90542116927292e-5,1.3746033471062e-11,-0.2539050712568605,66.33692213827771
21.77,23.99,7.45,0.28,1.57,3.80967070654222e-5,4.72345991221612e-11,0.2407069508542381,68.4008311874041,2.32709665147583e-5,2.50498519892136e-11,-0.2498218444013444,68.91682630403199
24.68,56.66,7.99,0.89,1.56,6.21249210715158e-5,2.14781629098736e-10,0.1889679059913079,67.54344441328278,4.18703694874283e-5,1.22388190102061e-10,-0.2077687921231756,66.9070932098913
22.93,58.17,4.54,0.32,2.12,6.49503644556587e-5,5.60467230858151e-11,0.2249018017923026,54.197887258234296,3.93076959536489e-5,2.91769830065243e-11,-0.2461160088016974,68.00400336315529
22.4,44.1,6.63,0.97,2.15,4.28552470043778e-5,1.7466459128696e-10,0.1967028794508187,67.71132948546781,2.81767295654244e-5,9.69091230949917e-11,-0.2223581341474993,66.54948780723
22.4,79.81,7.14,0.6,2.16,8.98450920136922e-5,2.88773701167226e-10,0.1816734228555018,67.56279410136482,5.82608086110709e-5,1.5838287287392e-10,-0.1967267616884114,66.2979085848645
15.21,41.63,7.92,0.93,1.53,4.98637813134651e-5,1.97120458560913e-9,0.1507868315493318,77.57481954396583,3.35879462112887e-5,1.32775321337404e-9,-0.1741597652379048,80.66522628236234
20.51,54.22,7.02,0.98,2.18,5.25192481576479e-5,4.93943187728391e-10,0.1788030487377245,70.5321353791127,3.47976496615193e-5,2.67919010746488e-10,-0.1923187271006107,71.5729187934207
27.72,67.99,5.8,0.23,1.69,8.12750441033673e-5,6.41806033374337e-11,0.2152761060606003,51.826869941702185,4.95559828305183e-5,3.27377771420786e-11,-0.2445509378563404,67.91707240135992
34.48,19.77,7.07,1.08,1.93,2.00116039179709e-5,1.97975659935719e-11,0.2562279080638733,58.2124620904185,1.32234741030736e-5,9.87636779854097e-12,-0.2685136715423731,69.31079857443869
29.36,21.75,4.09,0.41,1.58,1.82943945153869e-5,1.18538985796243e-11,0.2559793158853061,65.6751000882565,1.36848967054764e-5,5.76139773125431e-12,-0.2770942977340698,61.59428700591249
16.61,49.46,6.73,1.05,2.06,5.19284023596987e-5,1.19422610107854e-9,0.1709403314895245,72.37569709243044,3.53033612683615e-5,7.47306550933371e-10,-0.1795951192766699,72.53642324656491
19.98,61.45,5.69,0.47,1.78,6.74562061454132e-5,1.31585087435375e-10,0.1968806330524136,63.071359183155515,4.29089115815724e-5,7.14548495307826e-11,-0.221202084628148,57.74362147186071
33.48,37.59,6.79,0.71,1.84,4.14615682772059e-5,3.81966593351771e-11,0.241881538062709,68.29054908432481,-999.0,-999.0,-999.0,-999.0
15.17,78.14,5.36,1.18,1.82,7.29575332212195e-5,1.53853180535043e-9,0.1517963198344902,70.99512549386324,4.85362026376099e-5,9.58549225823967e-10,-0.1747752329615965,70.73475982346119
22.64,63.33,5.14,0.93,2.18,5.67240851814666e-5,1.24895420265311e-10,0.2001653339995287,63.303190044416205,-999.0,-999.0,-999.0,-999.0
33.06,68.12,4.87,0.67,1.9,6.67896247703356e-5,4.60667647760952e-11,0.2195590951351443,57.53921956755728,4.15856010460338e-5,2.27636040892954e-11,-0.2381109538366385,60.991924805005205
19.54,70.77,7.95,0.66,1.92,8.19840883024925e-5,7.37229399389354e-10,0.1730292468019784,69.7793456520668,5.27535976242454e-5,4.20505562153165e-10,-0.1825651449788685,70.5044762252502
34.17,29.5,7.88,0.23,2.15,4.59998894850899e-5,3.08160930571934e-11,0.2433428003277539,68.05460794253432,2.88993234316177e-5,7.800370469659e-12,-0.2585107560194828,68.32492705461202
22.89,76.3,5.82,0.45,2.1,8.91383776185224e-5,1.30661449033817e-10,0.1944601834698153,62.2612349916167,5.57425099924388e-5,6.93619213014928e-11,-0.2198340410982174,56.41305361238438
26.67,64.7,5.46,0.39,1.57,7.0436832513315e-5,6.25017960124682e-11,0.2178336796811639,51.69608151848351,4.31016625013869e-5,3.19884709437915e-11,-0.2449828141081903,67.9959822482006
21.87,66.44,4.69,0.95,1.77,5.94307693670031e-5,1.1182025296258e-10,0.2017097835852684,61.74739564034809,3.80818761584573e-5,6.02821796999757e-11,-0.2300267991614933,56.661023748429685
26.13,39.72,5.92,0.76,1.79,3.94265541029166e-5,5.51015880195297e-11,0.2372036204122292,64.8903379830169,2.53836551599809e-5,2.91832467368037e-11,-0.2480651253331153,68.96642087916732
34.84,39.19,6.93,0.85,1.77,3.97341369725935e-5,3.91656403966329e-11,0.2417674183595157,68.3468566354718,2.33653211482404e-5,1.96885973298367e-11,-0.251436932669075,68.69603615064862
34.84,64.29,6.83,0.27,1.65,9.66575196943747e-5,5.49424457384724e-11,0.2219206678252799,51.36464554058198,6.60345179317261e-7,2.72726794612989e-11,-0.2420077950451448,67.403864044741
18.22,34.99,6.98,0.71,1.86,3.9888475467264e-5,2.43403176569689e-10,0.1914187887097344,70.02284073689238,2.49868741932675e-5,1.40605868151707e-10,-0.2106182529134467,70.7139845548145
18.53,76.61,6.49,0.68,2.12,8.10784187426419e-5,5.08538563486072e-10,0.1761339982903907,69.31915313908289,-999.0,-999.0,-999.0,-999.0
25.53,38.24,6.98,0.77,1.62,4.54233195845613e-5,7.63980485402315e-11,0.2193087047292213,58.58676085429087,2.56540336566741e-5,4.09090436917005e-11,-0.2454876614581809,69.1031471214539
33.31,69.55,6.51,0.96,2.09,6.03452214841789e-5,7.96917704337619e-11,0.2114103002169374,57.330771628784724,3.9743130752344e-5,3.99741214155283e-11,-0.243213775193718,68.48937010183381
28.56,60.53,6.6,0.48,1.52,6.94201115024413e-5,7.22704558887169e-11,0.2125709126437544,54.80443607450972,4.43999478503954e-5,3.65669203068125e-11,-0.2442611833244036,68.1827489977056
20.44,22.47,5.37,0.92,1.68,2.25895419770257e-5,4.80267471791933e-11,0.2427605167705725,69.4102375340942,1.445064435205e-5,2.66265996340948e-11,-0.2521429470581057,70.80539715068018
21.89,48.79,7.21,1.18,2.0,4.52627037555059e-5,3.54783425843256e-10,0.1842458733521169,70.567157568516,3.02296873178215e-5,1.12359956526927e-10,-0.2007327516589272,71.90690219052611
18.49,19.58,5.12,0.64,1.58,2.04357376469348e-5,3.48144766037372e-11,0.2454961322002115,69.3869655427965,1.27810025634422e-5,1.84728752928365e-11,-0.2567281048310228,70.01568315732531
25.62,17.83,5.11,0.6,2.06,2.32488334501464e-5,1.6412742369149e-11,0.253179428202738,68.08885009242918,1.11488269122495e-5,8.6194544863974e-12,-0.270216748010042,67.72164657475376
17.98,67.91,7.28,0.51,1.59,1.3326316763618e-6,4.49872852843865e-10,0.1837672764699726,75.6846324358363,5.25542885446634e-5,2.51780527207415e-10,-0.1884712224704185,68.9475985970448
17.03,64.07,7.51,0.26,1.54,0.00010392026796053,3.6267435274556e-10,0.1788761840512607,68.24710317215562,6.68336680865332e-5,2.071099540577e-10,-0.1928968135359683,64.8689833678826
28.72,52.29,4.03,0.6,1.58,4.88449782055812e-5,3.15858090291671e-11,0.2425974237376641,67.78008276208419,2.91963861507137e-5,5.77291542054133e-12,-0.2494807147404928,65.8053103043976
28.72,17.67,5.65,0.78,1.5,1.92568053813082e-5,1.58237217174308e-11,0.2539524339430183,68.3011343049405,1.1767696942542e-5,7.80447253576532e-12,-0.2727951690253408,67.07204078256198
26.82,30.53,6.59,0.82,1.64,3.14379801824248e-5,4.66006795840199e-11,0.2412269539061929,68.63422536144579,1.96577611172228e-5,2.45975277496818e-11,-0.2509908711750791,69.52956126899362
26.82,47.89,4.4,0.22,2.02,4.80600481515079e-5,3.34666932684524e-11,0.2321599613516961,48.42643688915038,2.82686183582742e-5,1.68060032897313e-11,-0.2513903707368155,66.97111647383092
20.26,62.27,4.55,0.98,2.11,5.16364700741831e-5,1.36554796339059e-10,0.1992701943742189,64.5181025828659,3.31420551378134e-5,7.51480092815308e-11,-0.2251573679042396,60.5236292307911
23.34,25.0,4.9,0.35,2.15,3.07258115585596e-5,2.55695312654891e-11,0.2461948122341754,68.17447225320328,1.81601451855453e-5,1.32467664591542e-11,-0.2584255516294087,67.76346178757733
23.34,62.9,6.63,0.2,1.71,9.05381944589944e-5,9.81797141971239e-11,0.2011913814682912,58.925138890804114,5.72030826609826e-5,5.08602019047481e-11,-0.2304404400667031,56.533796835843724
23.76,33.91,4.18,0.32,1.8,4.09624586635485e-5,2.54978037569768e-11,0.2450379899093016,67.64613294505628,2.39232903429553e-5,1.30928978893091e-11,-0.2562062269146991,66.63097500251128
23.76,17.07,6.11,1.05,2.07,1.82556256539539e-5,3.15095014555821e-11,0.2477098830739624,70.1630884768232,1.18517185461648e-5,1.68029148654238e-11,-0.2616474380221968,71.85524061889201
32.16,40.82,5.97,0.2,1.89,5.66593343159846e-5,3.27390400421383e-11,0.2421758598080368,67.79072339288189,-999.0,-999.0,-999.0,-999.0
21.43,24.3,7.9,0.42,1.94,3.57330915923821e-5,7.17281106448874e-11,0.2263176941282597,58.8624203140313,2.16160945292761e-5,4.24740985532538e-11,-0.2453323141831558,69.67323680182
23.94,49.72,7.88,0.39,1.59,7.0478856038258e-5,1.19351074989013e-10,0.1993596980508631,62.36031503698369,4.60424495266803e-5,6.45283576057725e-11,-0.2260250485241486,57.74055522502
23.94,77.03,7.3,0.74,2.17,8.26571462490043e-5,2.75428451663894e-10,0.1829153698463394,67.69262613541461,-999.0,-999.0,-999.0,-999.0
25.34,58.52,6.09,0.47,1.9,7.6049167254869e-5,8.09479755997881e-11,0.209687624314159,56.96719150726939,4.81698317103309e-5,4.3717932378703e-11,-0.2428205933631951,67.75997361269029
25.34,56.4,4.78,0.48,1.85,6.76806226581977e-5,5.18661446689948e-11,0.2294620196347991,58.30170513205169,4.22130520257493e-5,2.69974044776473e-11,-0.2468249766221479,67.98780744120769
31.38,42.51,5.4,1.02,1.89,-999.0,-999.0,-999.0,-999.0,2.34938402007651e-5,1.96252990085269e-11,-0.2524498602612333,68.76206107239108
24.84,41.25,6.95,0.54,2.2,5.04986063596784e-5,8.68167905842668e-11,0.2129799450243118,59.897204874801105,3.33311446884746e-5,4.77924045413013e-11,-0.2439734550255419,68.82890993900412
24.84,36.55,6.47,0.44,1.96,4.87097427081714e-5,5.60618533830442e-11,0.2311009917992183,60.05614108407331,3.09090493136755e-5,3.03656171553233e-11,-0.2473070420852107,68.73594780792261
23.68,39.8,4.81,0.41,1.62,4.84947056861686e-5,3.7804998102253e-11,0.2415967984061455,68.0586176171696,2.93207693289269e-5,1.9387722052858e-11,-0.250803284382474,67.73644134700832
24.49,15.89,5.05,0.64,1.52,2.0928244991435e-5,1.42324210268868e-11,0.2559153634911041,67.9096689644203,1.23089299372599e-5,7.68959013528079e-12,-0.2734704595307792,67.0481881461109
22.2,25.7,7.98,0.24,2.15,3.91371511554062e-5,6.3577851055089e-11,0.2295174926348204,58.87633862261982,2.40661871617245e-5,3.4673479100161e-11,-0.2473336530834843,69.24206095513499
18.82,74.09,7.81,0.34,1.59,0.000100117782660016,4.02530234738426e-10,0.1773927868753251,68.3964439083952,6.24159053740587e-5,2.25963767499643e-10,-0.1889872222044344,67.9996541825432
32.77,51.38,4.45,0.58,1.72,5.41632376114972e-5,2.98726963361557e-11,0.2429832238818458,67.71910907007559,3.21441387213134e-5,1.47272476536967e-11,-0.2528206827521317,66.64775039545012
23.29,78.34,7.51,0.51,2.12,9.47900704845182e-5,2.54890439028168e-10,0.1830516291861007,66.97980783925502,6.12553628918021e-5,1.40629443405696e-10,-0.1987356511514421,65.64229302442071
27.09,45.72,5.84,0.22,1.88,5.46259642345784e-5,4.54214980841082e-11,0.2365727367122815,64.63473468301198,-999.0,-999.0,-999.0,-999.0
21.12,72.83,6.02,0.78,2.1,6.82273745872973e-5,1.9494174855787e-10,0.2007819369037452,68.6522887163326,4.65168418069462e-5,1.39635949443924e-10,-0.2009954334565111,66.08793715130862
25.9,44.95,7.41,0.74,1.83,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
16.1,21.52,6.91,0.8,1.97,2.69959320325498e-5,2.15970479379699e-10,0.2003639331322886,72.4864973473951,1.81532853246625e-5,1.34805597857989e-10,-0.2223941842596207,75.02409086826923
28.24,58.82,7.04,0.27,2.04,7.37581587086531e-5,7.80802913067589e-11,0.2092766878695466,55.9814393582429,4.48786911999306e-5,3.98701553013367e-11,-0.2436605720148325,68.19729542855649
16.94,35.45,4.62,0.53,1.61,4.38920537399471e-5,6.72921790307524e-11,0.2271023089946703,56.73560087582349,-999.0,-999.0,-999.0,-999.0
32.75,40.57,6.48,0.55,1.77,4.76347408173953e-5,3.83212139903125e-11,0.2414847324067506,68.12319427855022,2.99727369694697e-5,1.88159821032303e-11,-0.2507150024765236,67.92244520769242
29.81,72.59,4.99,0.56,1.97,7.06039528111077e-5,5.78580798157494e-11,0.2212611457865852,50.85742638241081,4.33409972219221e-5,2.8747485192708e-11,-0.2356137256991358,66.20720136404479
19.91,33.37,5.1,0.95,1.95,3.05621102714697e-5,8.84554876994629e-11,0.2210517266952252,62.84473710731389,1.97011937435224e-5,4.9437914638618e-11,-0.2444556128280357,69.7637414331573
25.75,44.14,7.38,0.53,1.71,5.97473365452134e-5,8.48629957505863e-11,0.2114495876734604,58.90328773511719,3.23662096006931e-5,4.50978553198259e-11,-0.2438877214434723,68.64290929913238
34.08,18.83,6.48,1.14,1.85,1.83428377314403e-5,1.7065856595222e-11,0.2539063598956305,69.19986071150578,1.2188521745435e-5,8.56639816974577e-12,-0.2726370610519764,68.93517840793339
34.08,65.87,4.15,0.76,2.19,5.8670852060044e-5,3.66442153454122e-11,0.2413850769628453,67.91534805618952,3.64592365626586e-5,1.80350342806212e-11,-0.2500852241258971,67.2649027262245
32.39,49.39,4.41,0.5,1.73,5.31564565565563e-5,2.87067734630826e-11,0.2433194129415989,67.6581079347765,3.15513862895157e-5,1.38826263047249e-11,-0.2535379177375408,66.33533475926662
20.34,26.35,5.34,0.5,1.53,2.97764446523021e-5,3.92511280037339e-11,0.2427608273767328,68.6512142600263,1.87333245788518e-5,2.15633724176421e-11,-0.2514113116997967,68.98281738481948
34.91,75.12,6.22,0.48,1.96,9.01533602772093e-5,6.20912212913382e-11,0.2167073863237466,51.415799252980094,4.68164178825525e-5,3.07340528720645e-11,-0.2451843938840593,67.9747031134178
30.31,44.03,7.06,1.14,1.7,3.90827898598187e-5,7.12597583902246e-11,0.223163898160177,57.64936185907232,-999.0,-999.0,-999.0,-999.0
27.6,77.17,7.83,1.19,1.86,6.51564739879757e-5,2.71255266476196e-10,0.1843598022538299,68.26242500423268,4.3022797301182e-5,1.51897696181879e-10,-0.2008238370526694,68.01004665842991
20.74,62.73,4.67,1.09,1.68,5.228571995229e-5,1.3319637664979e-10,0.1996732838669273,64.2559212018593,3.40173934631346e-5,7.39582035818675e-11,-0.2253768480773921,60.225966018868895
18.97,66.9,5.53,0.35,1.55,7.59326720238633e-5,1.25159431566863e-10,0.196405777130065,62.036691291557474,4.81102876446838e-5,6.85190702253945e-11,-0.2188875588656673,57.02554878867919
20.05,75.8,5.99,0.26,1.93,9.24884092449188e-5,1.56360073065357e-10,0.1904008417813612,63.6734098345236,5.79417565812115e-5,8.56260631273578e-11,-0.2102529162680228,59.13965619995962
33.24,78.53,7.11,0.42,1.66,8.9111247184705e-5,7.44569922394859e-11,0.2106202442527577,53.642482702891684,6.25464370928352e-5,4.04550599952738e-11,-0.240858799825939,65.7453983089952
19.49,26.74,5.26,0.9,1.93,2.57751735261799e-5,6.88354420901064e-11,0.2352833385517903,64.5271270317854,1.63876044125327e-5,3.82907852560069e-11,-0.2475567384840492,70.3618300400759
25.29,70.48,4.19,0.86,1.66,6.72578675953869e-5,6.15445427715432e-11,0.2212893809614789,52.05053041206331,4.33055510416338e-5,3.24085903913006e-11,-0.2454695361895804,68.20245000163338
15.03,60.84,7.63,0.96,2.05,6.88071201899935e-5,5.99923379971932e-9,0.1139033277149014,72.10098052264854,4.59006639040596e-5,4.03106013679077e-9,-0.126624507663627,77.1956750440098
16.16,59.15,7.63,0.94,1.87,6.64519482879076e-5,2.37118309381848e-9,0.1388929218864197,74.36244909517083,4.54255366842115e-5,1.51327990267726e-9,-0.1637818688504988,79.95546317777395
27.56,79.44,5.63,1.04,1.97,6.45646409413255e-5,1.14275037123745e-10,0.1997716538688017,61.7724247174658,4.16915544673952e-5,5.96799769893918e-11,-0.2279315280510113,56.1744369037159
22.73,20.43,4.46,0.35,1.59,2.50530372276222e-5,1.66145538334586e-11,0.2514685722397094,67.26913747270413,1.48603462723501e-5,8.57412136743121e-12,-0.266964293880705,65.70426876291896
18.51,42.66,5.78,0.51,2.06,4.65362653167378e-5,1.33057997669914e-10,0.2011584213140778,64.7796301084432,-999.0,-999.0,-999.0,-999.0
30.11,52.92,7.84,0.83,1.83,5.35668430326624e-5,9.35976601821703e-11,0.2084682105353717,60.25334666107129,3.49330203127599e-5,4.77990067457874e-11,-0.2436052548248372,68.65673974154599
15.41,72.75,6.67,0.73,2.19,8.21126528193317e-5,1.56268810492967e-9,0.1517310528423837,71.29049571346155,5.37156019990452e-5,9.77634625824277e-10,-0.1747302060392007,70.765489098288
