size,test_mse,seeds50,0.17842181026935577,5043
817,0.09332321584224701,81745
817,0.08697259426116943,81746
846,0.08539970219135284,84642
846,0.10445205122232437,84643
846,0.10079480707645416,84644
846,0.08383496850728989,84645
846,0.08736661821603775,84646
876,0.09435610473155975,87642
876,0.11786048859357834,87643
876,0.09791626036167145,87644
876,0.1055886372923851,87645
876,0.10273194313049316,87646
908,0.0935840979218483,90842
908,0.10012956708669662,90843
908,0.09725195914506912,90844
908,0.09881742298603058,90845
908,0.09556923061609268,90846
940,0.08542251586914062,94042
940,0.08609001338481903,94043
940,0.09858114272356033,94044
940,0.08680443465709686,94045
940,0.11064912378787994,94046
973,0.10373643040657043,97342
973,0.08984436094760895,97343
973,0.09320441633462906,97344
973,0.09240417182445526,97345
973,0.09159419685602188,97346
1008,0.09118495881557465,100842
1008,0.10904964059591293,100843
1008,0.09237466752529144,100844
1008,0.0947345495223999,100845
1008,0.10768470168113708,100846
1044,0.09480489790439606,104442
1044,0.10839012265205383,104443
1044,0.09204728901386261,104444
1044,0.08922508358955383,104445
1044,0.09342806786298752,104446
1081,0.09561385959386826,108142
1081,0.09071510285139084,108143
1081,0.10902777314186096,108144
1081,0.09189329296350479,108145
1081,0.09977911412715912,108146
1119,0.09871149063110352,111942
1119,0.08993139117956161,111943
1119,0.10739238560199738,111944
1119,0.09183541685342789,111945
1119,0.09343576431274414,111946
1159,0.09216252714395523,115942
1159,0.10182598233222961,115943
1159,0.09414254873991013,115944
1159,0.09605954587459564,115945
1159,0.10368478298187256,115946
1200,0.10238499194383621,120042
1200,0.0981018915772438,120043
1200,0.09583915770053864,120044
1200,0.10455695539712906,120045
1200,0.09814497083425522,120046
1243,0.10328088700771332,124342
1243,0.09349722415208817,124343
1243,0.09005901217460632,124344
1243,0.10483311116695404,124345
1243,0.10645702481269836,124346
1287,0.10030746459960938,128742
1287,0.09452395886182785,128743
1287,0.0916576012969017,128744
1287,0.0935148373246193,128745
1287,0.09413252025842667,128746
1333,0.09059368073940277,133342
1333,0.09613889455795288,133343
1333,0.09697247296571732,133344
1333,0.09197967499494553,133345
1333,0.09414153546094894,133346
1380,0.09712924808263779,138042
1380,0.09281254559755325,138043
1380,0.09365787357091904,138044
1380,0.09971147030591965,138045
1380,0.09087538719177246,138046
1430,0.09870614856481552,143042
1430,0.09061010926961899,143043
1430,0.09311068058013916,143044
1430,0.09468824416399002,143045
1430,0.09440747648477554,143046
1480,0.09318574517965317,148042
1480,0.10428068041801453,148043
1480,0.09545717388391495,148044
1480,0.09439755231142044,148045
1480,0.10386968404054642,148046
1533,0.09492099285125732,153342
1533,0.09398175776004791,153343
1533,0.09541092067956924,153344
1533,0.10514379292726517,153345
1533,0.09633603692054749,153346
1588,0.09512405097484589,158842
1588,0.0936618372797966,158843
1588,0.09427537769079208,158844
1588,0.09405132383108139,158845
1588,0.09386932104825974,158846
