Lch,Wch,Tch,Tox1,Tox2,Ion_N,Ioff_N,Vth_N,SS_N,Ion_P,Ioff_P,Vth_P,SS_P
22.691514834767535,29.178117881020967,4.438034476192151,0.2802600104078127,1.9643618275068646,3.395075327716768e-05,2.5068972939190637e-11,0.24440987408161163,66.35684967041016,1.954971594386734e-05,1.204372886143279e-11,-0.25705769658088684,66.71054077148438
27.463116060610098,66.3031364130123,7.455170304980884,0.3137053668164636,1.7638682808460762,9.105703793466091e-05,9.37214403307074e-11,0.20071916282176971,59.397464752197266,5.612909444607794e-05,4.6214143623046766e-11,-0.22822114825248718,56.73507308959961
19.052830986117282,29.18855271068152,4.046135780997136,0.22682919217721828,1.5891396058642053,3.64451261702925e-05,2.7176146749630092e-11,0.24462953209877014,67.1068115234375,2.0151803255430423e-05,1.2927855834454771e-11,-0.25562286376953125,66.9415054321289
28.134102206378195,50.72970506010191,7.1531760794164185,0.22325995658860856,1.9316175132750784,7.020530756562948e-05,6.358340243206584e-11,0.21869231760501862,53.479637145996094,4.3331936467438936e-05,3.1285574825234974e-11,-0.24317815899848938,67.9111328125
24.93638253432117,75.61951067326069,5.149978207055426,0.20729063642896792,1.5635348806314657,9.221835352946073e-05,7.585378158925238e-11,0.21102720499038696,52.761634826660156,5.4581752920057625e-05,3.448120261539955e-11,-0.24230362474918365,67.03597259521484
33.01631205697443,36.09825978278529,6.451376260553078,0.2303977905227461,1.6555498076715434,5.2812840294791386e-05,2.8460761525295197e-11,0.2429288625717163,68.13714599609375,3.147828101646155e-05,1.2620459365064729e-11,-0.2546464502811432,67.03374481201172
34.45496520664388,24.637038919861315,6.195135805529957,0.3773262619274245,1.790131526613174,3.5423690860625356e-05,1.9486544322599997e-11,0.24830760061740875,67.1534652709961,2.0551884517772123e-05,8.626296725544602e-12,-0.2645723819732666,66.04109191894531
20.829533438204884,28.920107026464024,6.844375592646307,0.24637615546696529,1.6491474992496191,4.348052243585698e-05,5.77147392377686e-11,0.23124061524868011,60.818912506103516,2.6180739951087162e-05,2.8553910971784724e-11,-0.2464803010225296,68.3239974975586
28.361928170678894,36.87216222138393,7.12007069980819,0.23594437789620804,1.7496507621243156,5.2753111958736554e-05,4.165444378312344e-11,0.2390247881412506,67.15636444091797,3.234454561606981e-05,2.02569853252621e-11,-0.2488277107477188,67.79643249511719
20.443901331098214,54.694973499961115,7.825599139273576,0.3724054163268973,1.849828327553385,7.461863424396142e-05,2.2909463215370351e-10,0.1888401210308075,69.00337219238281,4.890657146461308e-05,1.2628692536154063e-10,-0.20494508743286133,66.17623138427734
24.885317791031824,68.69452068703748,6.014323707267193,0.3845973231378087,1.7593631487508516,8.47683404572308e-05,8.863634132216802e-11,0.2049105167388916,58.54755783081055,5.182845416129567e-05,4.2192249694039674e-11,-0.23598265647888184,61.30265808105469
22.552644368005204,23.716636843825576,7.139058877151365,0.3344415738945429,1.5406401490754627,3.4709191822912544e-05,4.248725676836429e-11,0.2419874370098114,67.7353744506836,2.102017606375739e-05,2.1351091034071956e-11,-0.25054535269737244,68.28911590576172
27.644035991647307,64.79644731003557,6.0807920283347086,0.39089490766491763,1.8972536670099576,7.70521437516436e-05,7.563705217705774e-11,0.2120678424835205,54.928462982177734,4.742416786029935e-05,3.785681490509063e-11,-0.24169154465198517,67.62641143798828
27.91940160855361,20.06347495696859,6.199428793235217,0.2489755401751849,1.69657911775916,2.916078119596932e-05,1.8380267793882687e-11,0.2503352165222168,67.09393310546875,1.710350625216961e-05,9.008981061153776e-12,-0.26554355025291443,66.2314682006836
27.99923134021416,23.94271239782104,6.191045040139168,0.3541152680969637,1.8590660129999992,3.096422733506188e-05,2.391197136131229e-11,0.24636241793632507,67.52383422851562,1.875951056717895e-05,1.1554414543202274e-11,-0.2597517669200897,67.29378509521484
